Time,P (deg/s),Q (deg/s),R (deg/s),P dot (deg/s^2),Q dot (deg/s^2),R dot (deg/s^2),P_{inertial} (deg/s),Q_{inertial} (deg/s),R_{inertial} (deg/s),q bar (psf),Reynolds Number,V_{Total} (ft/s),V_{Inertial} (ft/s),UBody,VBody,WBody,UdotBody,VdotBody,WdotBody,UdotBody_i,VdotBody_i,WdotBody_i,BodyAccel_X,BodyAccel_Y,BodyAccel_Z,Aero V_{X Body} (ft/s),Aero V_{Y Body} (ft/s),Aero V_{Z Body} (ft/s),V_{X_{inertial}} (ft/s),V_{Y_{inertial}} (ft/s),V_{Z_{inertial}} (ft/s),V_{X_{ecef}} (ft/s),V_{Y_{ecef}} (ft/s),V_{Z_{ecef}} (ft/s),V_{North} (ft/s),V_{East} (ft/s),V_{Down} (ft/s),I_{xx},I_{xy},I_{xz},I_{yx},I_{yy},I_{yz},I_{zx},I_{zy},I_{zz},Mass,Weight,X_{cg},Y_{cg},Z_{cg},Altitude ASL (ft),Altitude AGL (ft),Phi (deg),Theta (deg),Psi (deg),Q(1)_{LOCAL},Q(2)_{LOCAL},Q(3)_{LOCAL},Q(4)_{LOCAL},Q(1)_{ECEF},Q(2)_{ECEF},Q(3)_{ECEF},Q(4)_{ECEF},Q(1)_{ECI},Q(2)_{ECI},Q(3)_{ECI},Q(4)_{ECI},Alpha (deg),Beta (deg),Latitude (deg),Latitude Geodetic (deg),Longitude (deg),X_{ECI} (ft),Y_{ECI} (ft),Z_{ECI} (ft),X_{ECEF} (ft),Y_{ECEF} (ft),Z_{ECEF} (ft),Earth Position Angle (deg),Distance AGL (ft),Terrain Elevation (ft),navigation/actual-heading-rad,propulsion/tank[0]/contents-volume-gal,propulsion/tank[1]/contents-volume-gal,systems/mixture-cmd-norm,guidance/wp-heading-rad,guidance/wp-distance,guidance/wp-heading-deg,guidance/selected_target_heading,guidance/angle-to-heading-rad,ap/roll-control-autopilot-on,ap/roll-autopilot-windup-trigger,ap/limited-roll-angle-rad,ap/roll-attitude-selector,ap/limited-roll-angle-error,ap/roll-rate-pid-control,ap/total-limited-roll-rate,ap/roll-rate-saturation,ap/limited-roll-rate-error,ap/roll-command-pid-control,ap/roll-cmd-smoother,ap/roll-cmd-norm-output,ap/roll-command-selector-steering,fcs/attitude/sensor/phi-rad,fcs/wing-leveler-ap-on-off,fcs/roll-ap-error-pid,fcs/roll-ap-autoswitch,fcs/heading-true-degrees,fcs/heading-error,fcs/heading-error-bias-switch,fcs/heading-corrected,fcs/heading-command,fcs/heading-roll-error-lag,fcs/heading-roll-error,fcs/heading-roll-error-switch,fcs/heading-pi-controller,fcs/roll-command-selector,fcs/altitude-error,fcs/alt-error-lag,fcs/hdot-command,fcs/hdot-error,fcs/ap-alt-hold-switch,fcs/windup-trigger,fcs/altitude-hold-pid,fcs/elevator,fcs/pitch-trim-sum,fcs/elevator-control,fcs/elevator-actuator,fcs/roll-trim-sum,fcs/left-aileron-control,fcs/left-aileron-actuator,fcs/right-aileron-control,fcs/right-aileron-actuator,fcs/delta-aileron-pos,fcs/effective-aileron-pos,fcs/yaw-trim-sum,fcs/rudder-control,fcs/flaps-control,fcs/flap-position-normalizer,IO320 Power Available (engine 0 in ft-lbs/sec),IO320 HP (engine 0),IO320 equivalent ratio (engine 0),IO320 MAP (engine 0 in inHg),Fixed-Pitch 75-inch Two-Blade Propeller Torque (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller PFactor Pitch (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller PFactor Yaw (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller Thrust (engine 0 in lbs),Fixed-Pitch 75-inch Two-Blade Propeller RPM (engine 0),Fuel Tank 0,Fuel Tank 1,/fdm/jsbsim/position/vrp-gc-latitude_deg,/fdm/jsbsim/position/vrp-longitude_deg,/fdm/jsbsim/position/vrp-radius-ft,velocities/pi-deg_sec
35.9,0.04538763513769584,-0.03015825534080066,-0.15168902698252,0.0006870579299188532,0.02246788574838603,0.008349298826997564,0.04948158252414547,-0.02981601765791909,-0.1509282565658709,6.412685408,1879634,100.556846538,1522.69693748,99.61466154542197,0.2784567061863337,13.73029689348574,0.04881503949096366,-0.003977501885133683,0.02552752567702044,-0.1806891680462002,-0.2815023504876325,0.03288932137558948,5.880688344699555,-0.04230329351752579,-31.4114011874123,99.61466154542246,0.2784567061863756,13.73029689348582,0.6775280235690783,1519.400910527427,100.131800428642,4.641690712505396,-7.984775013572143,100.1318004685306,100.1308801851785,-7.984737586724416,-4.661565055874153, 1337.930962, 2.857725524,-7.063917207, 2.857725524, 1379.179417, 7.371507843,-7.063917207, 7.371507843, 2338.252732,55.13760484,1774,40.97745208568207,-1.499436302142052,36.83934611048478,19974.23303248,23255.072927473,-0.4286759452792534,10.50353098904301,355.2232876823212,0.994944381365846,9.240833580559892e-05,0.09160738922164956,-0.0411552650230763,0.7682448186219414,0.02916680612436496,-0.6388318283065164,-0.02903603636101294,-0.7682821565766303,-0.0300027371016002,0.6387931145283668,0.02803070963610905,7.8478627996802,0.15866064799247,0.011259572714965,0.011335383714987,-0.00046198372023354,20945548.85998625,54648.67245577693,4116.162450253874,20945620.15064127,-168.8874050102095,4116.162450253874,0.1499510806061,23255.072927473,-3280.8398950198,6.20281595,9.84848485,9.84848485,0.460239335,3.10058508,4115.67079,177.663525,3.10058508,-3.10223086,0,1,-0.523,0,0.00748180667,0.174,0.348,0,0.173207946,0.433019866,0.433020103,0,0,-0.00920390625,-1,-0.368962188,0,355.249454,-355.249454,360,4.75054608,0.082897029,0.0771498871,0.0846316937,0,0,0,-100,-100,-2.8,-7.46156506,0,0,0,-0,-0.379676915,-0.185510141,-0.158502067,0.0231337151,0.00605524994,0.00355524994,-0.00807366658,-0.00557366658,0.00912891652,0.00456445826,-0.0201931647,-0.00563793159,0,0,51251.2,93.184,1.29953,13.265,198.18,0.398074,20.9931,227.064,2469.54,65,65,0.0112591693034819577,-0.000461609867076838746,20945620.6681051701,0.0494815825241454663
36,0.04548119067713673,-0.02794371791686951,-0.1508530079420028,0.001229327902747691,0.02175302948053441,0.008360936635940723,0.0495750862380358,-0.02760033876062643,-0.150092473029681,6.413255546,1879708.359,100.562109403,1522.66910263,99.61963677713358,0.278044559934548,13.73275307783068,0.05060981739025294,-0.004403434667830025,0.02399090836370021,-0.1749562658805068,-0.2806622407031651,0.03418195031561531,5.881358557063651,-0.04226904811710998,-31.41710099847646,99.61963677713408,0.2780445599345901,13.73275307783077,0.6597474997531684,1519.372802029475,100.1351551548508,4.634857747793543,-8.01290455138985,100.1351551941741,100.1342340222489,-8.012867002635801,-4.654781480246726, 1337.930962, 2.857725524,-7.063917207, 2.857725524, 1379.179417, 7.371507843,-7.063917207, 7.371507843, 2338.252732,55.13760484,1774,40.97745208568207,-1.499436302142052,36.83934611048478,19974.698845036,23255.538740026,-0.4269343985012751,10.50053016588477,355.2079211464042,0.994941242313493,0.0001187145628146393,0.09158069462595002,-0.04129027452231222,0.7682235668021228,0.02928087590994552,-0.6388486683872058,-0.02911289743423472,-0.7682611078294299,-0.03011915796303024,0.6388096955148223,0.0281047973290382,7.8488620663821,0.15841752120357,0.011286963512815,0.011362958934091,-0.00046417175763309,20945548.92684525,54800.61114070462,4126.175796956447,20945620.61446392,-169.6872896776695,4126.175796956447,0.15036888801932,23255.538740026,-3280.8398950135,6.20254775,9.84848485,9.84848485,0.460230373,3.10049096,4125.6988,177.658132,3.10049096,-3.10205679,0,1,-0.523,0,0.00745141094,0.174,0.348,0,0.173206409,0.433016023,0.433016502,0,0,-0.00920390625,-1,-0.36736882,0,355.234086,-355.234086,360,4.76591374,0.0831651948,0.0774367782,0.0848881891,0,0,0,-100,-100,-2.8,-7.45478148,0,0,0,-0,-0.379770746,-0.185555986,-0.158548559,0.0231417232,0.00605734606,0.00355734606,-0.00807646141,-0.00557646141,0.00913380747,0.00456690373,-0.0202056221,-0.00564140968,0,0,51250.1,93.182,1.29953,13.2648,198.176,0.397566,20.9953,227.059,2469.54,65,65,0.0112865602205006708,-0.000463797786262637359,20945621.1339090466,0.0495750862380358037
36.1,0.04562632973388476,-0.02580021185407889,-0.1500188206128817,0.001710350739817077,0.02104828436927587,0.008307207458459616,0.04972017076207343,-0.02545569707239929,-0.1492585057686352,6.41384491,1879785.545,100.567521782,1522.64136171,99.62478379185742,0.2775914318330548,13.7350585982091,0.05225328726368161,-0.004793538301515077,0.02250190768675253,-0.1694219414834777,-0.2797903955070861,0.03534428151607293,5.881981129430598,-0.04223003653783144,-31.42260742828073,99.62478379185792,0.277591431833097,13.73505859820919,0.6425303145871134,1519.344779111405,100.1386325846413,4.628587730680552,-8.040949764814917,100.1386326234304,100.1377104574905,-8.040912089473595,-4.648560884013612, 1337.930962, 2.857725524,-7.063917207, 2.857725524, 1379.179417, 7.371507843,-7.063917207, 7.371507843, 2338.252732,55.13760484,1774,40.97745208568207,-1.499436302142052,36.83934611048478,19975.164007545,23256.003902541,-0.4251651664923016,10.49774867149966,355.1926380036595,0.994937939533161,0.0001452680378567837,0.09155588889168891,-0.04142456674136118,0.7682035349647063,0.02939461326446492,-0.6388640571903836,-0.02918907651656785,-0.7682412787166644,-0.03023524460531327,0.6388248248219724,0.02817820158020155,7.8497628287728,0.15815083625167,0.011314355244551,0.011390535093361,-0.00046636747819549,20945548.99195454,54952.54701903504,4136.189485375379,20945621.07763159,-170.4899831094663,4136.189485375379,0.15078669543254,23256.003902541,-3280.8398950105,6.20228101,9.84848485,9.84848485,0.460221424,3.10039661,4135.72731,177.652726,3.10039661,-3.1018844,0,1,-0.523,0,0.00742053202,0.174,0.348,0,0.173203961,0.433009902,0.433010599,0,0,-0.00766992187,-1,-0.365736042,0,355.218802,-355.218802,360,4.78119801,0.0834319053,0.0777227202,0.0851432523,0,0,0,-100,-100,-2.8,-7.44856088,0,0,0,-0,-0.379856828,-0.185598046,-0.158591242,0.0231490125,0.00605925403,0.00355925403,-0.00807900538,-0.00557900538,0.00913825941,0.00456912971,-0.0202161279,-0.00564434292,0,0,51249.1,93.1801,1.29953,13.2645,198.171,0.396994,20.9973,227.055,2469.54,65,65,0.0113139520697671542,-0.000465993388955874177,20945621.5990621895,0.0497201707620734262
36.2,0.04581635460570277,-0.02372672462076922,-0.1491926875304485,0.002117933380444398,0.020353649869787,0.008195334527213608,0.04991013849206471,-0.0233810799629062,-0.1484325778518991,6.414451697,1879865.29,100.573069593,1522.61371711,99.63008771405921,0.2771014401265184,13.73721821399976,0.05375051328120861,-0.005136534342048055,0.02106061619795341,-0.1640834959064321,-0.2788850430467083,0.03638130963926332,5.882557507914195,-0.04218675075146996,-31.42792293521308,99.63008771405971,0.2771014401265607,13.73721821399985,0.6258567434553387,1519.316845040095,100.1422199394032,4.622860947709677,-8.068907351283254,100.1422199776898,100.1412967154073,-8.068869544774625,-4.642883551376281, 1337.930962, 2.857725524,-7.063917207, 2.857725524, 1379.179417, 7.371507843,-7.063917207, 7.371507843, 2338.252732,55.13760484,1774,40.97745208568207,-1.499436302142052,36.83934611048478,19975.628575325,23256.468470325,-0.4233635238691648,10.49517944789895,355.1774378302396,0.9949344788976675,0.0001721083306566518,0.09153290896888994,-0.04155814960872608,0.7681846826754692,0.02950805177154226,-0.6388780434490265,-0.02926455123091549,-0.7682226287671438,-0.03035103066046858,0.6388385511420938,0.02825090005253742,7.8505689422561,0.15786296637837,0.01134174794195,0.011418112224791,-0.00046857085840499,20945549.05536944,55104.48009948804,4146.203527137936,20945621.54019958,-171.2954767095071,4146.203527137936,0.15120450284577,23256.468470325,-3280.839895014,6.20201572,9.84848485,9.84848485,0.460212486,3.10030206,4145.75631,177.647308,3.10030206,-3.10171366,0,1,-0.523,0,0.00738908742,0.174,0.348,0,0.173200717,0.433001792,0.433002675,0,0,-0.00766992187,-1,-0.364062016,0,355.203601,-355.203601,360,4.79639931,0.0836971679,0.0780076887,0.0853967762,0,0,0,-100,-100,-2.8,-7.44288355,0,0,0,-0,-0.379935431,-0.185636452,-0.158630249,0.023155484,0.00606094795,0.00356094795,-0.00808126393,-0.00558126393,0.00914221188,0.00457110594,-0.0202248624,-0.00564678159,0,0,51248.1,93.1783,1.29953,13.2642,198.167,0.396364,20.9991,227.051,2469.55,65,65,0.0113413448831075608,-0.000468196651608705024,20945622.0636199042,0.0499101384920647081
36.3,0.04604348297830537,-0.02172225111560796,-0.1483800540960704,0.002442899471502796,0.01966896801081216,0.008033700107793864,0.05013720720652259,-0.02137548219972552,-0.1476201352034424,6.415074162,1879947.338,100.578739256,1522.58617141,99.63553417037305,0.2765797316671428,13.73923668252802,0.05510647579179384,-0.005423316949497492,0.01966690246264235,-0.1589380484746599,-0.2779449694755813,0.03729786769144625,5.88308910672576,-0.04213979215133203,-31.43305017418617,99.63553417037355,0.2765797316671852,13.73923668252811,0.6097073411088494,1519.289003231959,100.1459049318743,4.617657965306755,-8.09677385871754,100.1459049696901,100.1449805118327,-8.096735916562844,-4.637730046484297, 1337.930962, 2.857725524,-7.063917207, 2.857725524, 1379.179417, 7.371507843,-7.063917207, 7.371507843, 2338.252732,55.13760484,1774,40.97745208568207,-1.499436302142052,36.83934611048478,19976.092601717,23256.932496712,-0.4215255726095711,10.492815534831,355.1623196033174,0.9949308659612088,0.0001992683005141811,0.09151169293470363,-0.04169103558479714,0.7681669700719337,0.02962122347511591,-0.638890674873803,-0.02933930714981161,-0.7682051180916142,-0.0304665482201935,0.6388509221467025,0.02832287835844169,7.8512842224042,0.15755686949914,0.011369141633363,0.011445690356922,-0.00047078187382063,20945549.11714336,55256.41039111813,4156.217932618227,20945622.00222124,-172.1037615434616,4156.217932618227,0.15162231025899,23256.932496712,-3280.839895011,6.20175186,9.84848485,9.84848485,0.460203559,3.10020729,4155.78584,177.641878,3.10020729,-3.10154457,0,1,-0.523,0,0.00735700912,0.174,0.348,0,0.173196811,0.432992028,0.432993061,0,0,-0.00766992187,-1,-0.36234592,0,355.188481,-355.188481,360,4.81151865,0.0839610004,0.0782916609,0.08564867,0,0,0,-100,-100,-2.8,-7.43773005,0,0,0,-0,-0.380006823,-0.185671334,-0.158665712,0.0231610546,0.00606240604,0.00356240604,-0.00808320805,-0.00558320805,0.00914561409,0.00457280705,-0.0202320541,-0.00564878949,0,0,51247.1,93.1765,1.29953,13.264,198.163,0.395682,21.0007,227.047,2469.55,65,65,0.0113687386889229618,-0.000470407549749296864,20945622.5276355557,0.0501372072065225868
36.4,0.04629915388028942,-0.01978580776930863,-0.1475854872878808,0.002679165639882504,0.01899396017616111,0.007831519398577742,0.05039281602208381,-0.01943792005720603,-0.1468257453121953,6.415710628,1880031.441,100.584517679,1522.5587273,99.6411092814117,0.2760322584394714,13.74111873764774,0.05632607569299886,-0.005647074422441972,0.01832042862387695,-0.1539825792725935,-0.2769695378209762,0.03809863251042437,5.883577307453032,-0.04208984632368101,-31.43799195339748,99.6411092814122,0.2760322584395141,13.74111873764783,0.5940629576844215,1519.261257196037,100.1496757502247,4.612959645654595,-8.124545742493829,100.1496757876006,100.1487500380106,-8.124507660315777,-4.633081229308454, 1337.930962, 2.857725524,-7.063917207, 2.857725524, 1379.179417, 7.371507843,-7.063917207, 7.371507843, 2338.252732,55.13760484,1774,40.97745208568207,-1.499436302142052,36.83934611048478,19976.556138154,23257.396033144,-0.4196483214904377,10.49065006880837,355.1472817851257,0.9949271059896122,0.0002267733397694931,0.09149218001853657,-0.04182324087000089,0.7681503579025253,0.02973415778457654,-0.6389019981566967,-0.02941333777056041,-0.7681887074220297,-0.03058182674098369,0.6388619844916585,0.02839413003484465,7.8519124333248,0.15723596070529,0.011396536343847,0.011473269514978,-0.00047300049904343,20945549.17732774,55408.33790332653,4166.232710985533,20945622.46374799,-172.9148283267714,4166.232710985533,0.15204011767222,23257.396033144,-3280.8398950177,6.2014894,9.84848485,9.84848485,0.460194641,3.10011231,4165.81588,177.636435,3.10011231,-3.10137709,0,1,-0.523,0,0.00732424491,0.174,0.348,0,0.173192392,0.432980979,0.432982126,0,0,-0.00766992187,-1,-0.36058791,0,355.173442,-355.173442,360,4.82655757,0.0842234296,0.0785746162,0.0858988611,0,0,0,-100,-100,-2.8,-7.43308123,0,0,0,-0,-0.380071267,-0.185702821,-0.158697758,0.0231656587,0.00606361117,0.00356361117,-0.0080848149,-0.0055848149,0.00914842607,0.00457421304,-0.0202379694,-0.00565044106,0,0,51246.1,93.1748,1.29953,13.2637,198.159,0.394957,21.0021,227.044,2469.56,65,65,0.0113961335123208638,-0.000472626057950140479,20945622.9911605865,0.0503928160220838139
36.5,0.04657433670739674,-0.01791644294988649,-0.1468126071627735,0.00282371776637835,0.0183282638208119,0.007598512281957892,0.05066793441833691,-0.0175674417290743,-0.1460530287337772,6.416359475,1880117.362,100.590392249,1522.53138756,99.6467996540506,0.2754655454884922,13.74286907020547,0.05741413937760687,-0.005803334421705414,0.01702067097081894,-0.1492139677400068,-0.2759586884594748,0.0387881327684152,5.884023459316164,-0.04203765704864156,-31.44275119476104,99.64679965405109,0.275465545488535,13.74286907020555,0.5789047506621817,1519.233610476122,100.1535210428205,4.60874715850046,-8.152219423351744,100.1535210797865,100.1525939453559,-8.152181196874608,-4.628918267446942, 1337.930962, 2.857725524,-7.063917207, 2.857725524, 1379.179417, 7.371507843,-7.063917207, 7.371507843, 2338.252732,55.13760484,1774,40.97745208568207,-1.499436302142052,36.83934611048478,19977.019234151,23257.859129143,-0.4177297331431567,10.488676280935,355.1323224157842,0.994923203995399,0.0002546408911904684,0.09147431060548282,-0.04195478456243282,0.7681348075537926,0.02984688053784897,-0.6389120589933742,-0.0294866442609483,-0.7681733581385771,-0.03069689210722697,0.638871783840828,0.02846465628887568,7.8524572770772,0.15690397991188,0.011423932095291,0.011500849720996,-0.00047522670769852,20945549.23597215,55560.26264586763,4176.247870251088,20945622.92482935,-173.7286674181087,4176.247870251088,0.15245792508544,23257.859129143,-3280.8398950179,6.20122831,9.84848485,9.84848485,0.460185732,3.10001713,4175.84646,177.630982,3.10001713,-3.10121117,0,1,-0.523,0,0.00729075923,0.174,0.348,0,0.173187616,0.432969039,0.432970259,0,0,-0.00766992187,-1,-0.358789076,0,355.158482,-355.158482,360,4.84151804,0.0844844898,0.0788565366,0.0861472959,0,0,0,-100,-100,-2.8,-7.42891827,0,0,0,-0,-0.380129021,-0.18573104,-0.158726514,0.0231692498,0.00606455113,0.00356455113,-0.00808606817,-0.00558606817,0.00915061929,0.00457530965,-0.020242903,-0.00565181852,0,0,51245.2,93.173,1.29953,13.2635,198.154,0.394198,21.0033,227.04,2469.57,65,65,0.0114235293752424898,-0.000474852149811120052,20945623.4542445317,0.0506679344183369115
36.6,0.04685983366878357,-0.01611324375236603,-0.1460640509146899,0.002876495497678145,0.01767146774027049,0.007344582776277286,0.05095336468471175,-0.01576313412547226,-0.1453046231487615,6.417019146,1880204.871,100.59635082,1522.50415496,99.65259237422492,0.274886457705696,13.74449231065886,0.05837542389565709,-0.005889936819945235,0.01576694301418158,-0.1446290270555046,-0.2749129223749681,0.03937075898026544,5.88442888022858,-0.04198400035089738,-31.44733089838013,99.65259237422542,0.2748864577057388,13.74449231065895,0.5642141931725603,1519.206066593724,100.1574299038922,4.605001989312001,-8.179791344474262,100.1574299404768,100.1565013311199,-8.179752969523838,-4.625222644280228, 1337.930962, 2.857725524,-7.063917207, 2.857725524, 1379.179417, 7.371507843,-7.063917207, 7.371507843, 2338.252732,55.13760484,1774,40.97745208568207,-1.499436302142052,36.83934611048478,19977.481937382,23258.32183238,-0.4157687394628023,10.48688749388294,355.1174392115802,0.9949191647761753,0.0002828802356331212,0.09145802622110608,-0.04208568779328403,0.7681202810667901,0.02995941323986258,-0.638920902121091,-0.02955923499812604,-0.7681590322855837,-0.03081176586970692,0.6388803649050702,0.02853446553671215,7.8529223842833,0.15656485890372,0.011451328906541,0.011528430993949,-0.00047746047243401,20945549.29312428,55712.18462884951,4186.263417313369,20945623.385513,-174.5452688189689,4186.263417313369,0.15287573249866,23258.32183238,-3280.8398950115,6.20096855,9.84848485,9.84848485,0.46017683,3.09992176,4185.87758,177.625517,3.09992176,-3.10104679,0,1,-0.523,0,0.00725653343,0.174,0.348,0,0.173182643,0.432956609,0.432957862,0,0,-0.00920390625,-1,-0.356951355,0,355.143598,-355.143598,360,4.85640234,0.0847442209,0.0791374069,0.0863939403,0,0,0,-100,-100,-2.8,-7.42522264,0,0,0,-0,-0.38018034,-0.185756114,-0.158752106,0.0231718002,0.0060652187,0.0035652187,-0.00808695827,-0.00558695827,0.00915217697,0.00457608848,-0.0202471664,-0.00565300887,0,0,51244.2,93.1713,1.29953,13.2632,198.15,0.393416,21.0043,227.037,2469.58,65,65,0.0114509262965860163,-0.000477085797959189749,20945623.9169350713,0.0509533646847117536
36.7,0.04714656692107475,-0.01437533935233484,-0.1453414683075381,0.002840195136548665,0.01702314523558069,0.007079515151982662,0.05124002905518442,-0.01402412623360467,-0.1445821787957886,6.417688141,1880293.746,100.602381706,1522.47703223,99.65847500024883,0.2743019724649365,13.7459930140586,0.05921462208205863,-0.005906939986317611,0.01455842008947883,-0.1402245336781647,-0.2738332688231945,0.03985077498915836,5.884794858563179,-0.04192965936556917,-31.45173411173222,99.65847500024933,0.2743019724649795,13.74599301405869,0.549973079101084,1519.178628993495,100.1613918602829,4.601705944234908,-8.207258026084512,100.1613918965125,100.1604617251378,-8.207219498588016,-4.621976163927769, 1337.930962, 2.857725524,-7.063917207, 2.857725524, 1379.179417, 7.371507843,-7.063917207, 7.371507843, 2338.252732,55.13760484,1774,40.97745208568207,-1.499436302142052,36.83934611048478,19977.944293655,23258.78418865,-0.413765227020104,10.48527711835573,355.1026296654354,0.994914992954868,0.000311492538347062,0.0914432695008601,-0.04221597286706037,0.7681067411439035,0.03007177248728107,-0.638928571368766,-0.02963112492797232,-0.7681456925776176,-0.03092646467038282,0.6388877714931602,0.02860357276292223,7.8533113060517,0.15622259176496,0.011478726793519,0.011556013349866,-0.00047970176493422,20945549.34882997,55864.10386272901,4196.279358002015,20945623.84584473,-175.3646221785093,4196.279358002015,0.15329353991189,23258.78418865,-3280.8398950117,6.20071007,9.84848485,9.84848485,0.460167936,3.09982619,4195.90924,177.62004,3.09982619,-3.10088389,0,1,-0.523,0,0.00722156554,0.174,0.348,0,0.173177634,0.432944085,0.432945332,0,0,-0.00766992187,-1,-0.355077439,0,355.128787,-355.128787,360,4.87121298,0.0850026665,0.0794172143,0.0866387799,0,0,0,-100,-100,-2.8,-7.42197616,0,0,0,-0,-0.380225473,-0.185778166,-0.158774655,0.0231733016,0.0060656117,0.0035656117,-0.00808748227,-0.00558748227,0.00915309397,0.00457654698,-0.0202510781,-0.00565410101,0,0,51243.3,93.1697,1.29953,13.263,198.146,0.392621,21.0051,227.033,2469.59,65,65,0.0114783242923260885,-0.000479326974062221694,20945624.3792780377,0.051240029055184419
36.8,0.0474258427520587,-0.01270190116610297,-0.1446455464534109,0.002720002902975388,0.01638288439720709,0.006812694547450441,0.05151923389263048,-0.01234958928456279,-0.1438863832501623,6.418365019,1880383.777,100.608473669,1522.45002201,99.66443555663682,0.2737189644252709,13.74737564751833,0.05993636733255947,-0.005856467884739563,0.01339416504279356,-0.1359972520844011,-0.2727212393852008,0.04023233039824738,5.88512265542145,-0.04187540070529771,-31.45596390357974,99.66443555663732,0.273718964425314,13.74737564751842,0.536163525481363,1519.15130099259,100.1653968593963,4.598841152346377,-8.234616116106341,100.1653968952954,100.1644650777747,-8.234577432092259,-4.619160953500719, 1337.930962, 2.857725524,-7.063917207, 2.857725524, 1379.179417, 7.371507843,-7.063917207, 7.371507843, 2338.252732,55.13760484,1774,40.97745208568207,-1.499436302142052,36.83934611048478,19978.406346992,23259.246241987,-0.4117199949209103,10.48383864935438,355.0878911464551,0.9949106930203699,0.0003404711352521652,0.09142998414756151,-0.0423456624315727,0.7680941511475169,0.03018396958395303,-0.6389351097157926,-0.02970233477580504,-0.768133302397215,-0.03104099985790296,0.6388940465712053,0.02867199873116659,7.853627507284,0.15588111229086,0.011506125769344,0.011583596801954,-0.00048195055594798,20945549.40313328,56016.02035830147,4206.295697120469,20945624.30586856,-176.1867168038807,4206.295697120469,0.15371134732511,23259.246241987,-3280.8398950118,6.20045283,9.84848485,9.84848485,0.460159047,3.09973042,4205.94146,177.614553,3.09973042,-3.10072241,0,1,-0.523,0,0.00718586951,0.174,0.348,0,0.17317274,0.432931851,0.432933054,0,0,-0.00766992187,-1,-0.353170653,0,355.114047,-355.114047,360,4.88595258,0.0852598726,0.0796959493,0.0868818188,0,0,0,-100,-100,-2.8,-7.41916095,0,0,0,-0,-0.380264667,-0.185797316,-0.158794282,0.023173764,0.00606573274,0.00356573274,-0.00808764365,-0.00558764365,0.00915337638,0.00457668819,-0.0202549534,-0.00565518298,0,0,51242.4,93.168,1.29953,13.2627,198.141,0.391824,21.0058,227.03,2469.6,65,65,0.0115057233756298821,-0.000481575648857690271,20945624.8413174711,0.0515192338926304741
36.9,0.0476914667909096,-0.01109214434998626,-0.1439760315656055,0.002584226516643437,0.01575017852209414,0.006553781973336446,0.05178478489969614,-0.01073873825821367,-0.1432169831776375,6.419048393,1880474.757,100.614615917,1522.42312676,99.67046252841872,0.2731440105917216,13.74864457993372,0.06054523926246347,-0.00574226003560474,0.01227313878705161,-0.1319439558201623,-0.2715789233019,0.04051946090152574,5.88541350752712,-0.04182212711904429,-31.4600233421103,99.67046252841922,0.2731440105917649,13.74864457993381,0.5227679726288484,1519.124085729689,100.1694352579633,4.596390065646007,-8.261862441158256,100.1694352935535,100.1685017486916,-8.261823596756129,-4.61675946309219, 1337.930962, 2.857725524,-7.063917207, 2.857725524, 1379.179417, 7.371507843,-7.063917207, 7.371507843, 2338.252732,55.13760484,1774,40.97745208568207,-1.499436302142052,36.83934611048478,19978.868139636,23259.708034637,-0.4096346498896669,10.48256566245768,355.0732209963237,0.9949062693674158,0.0003698023668254222,0.09141811486548568,-0.04247477872520644,0.768082475081604,0.0302960105981909,-0.6389405593668348,-0.02977288992447424,-0.7681218257750686,-0.03115537754496881,0.6388992323374613,0.02873976886230483,7.8538743612287,0.15554418298772,0.011533525844438,0.011611181360705,-0.0004842068153305,20945549.45607648,56167.9341266855,4216.312438487477,20945624.76562675,-177.0115416755507,4216.312438487477,0.15412915473834,23259.708034637,-3280.8398950153,6.20019679,9.84848485,9.84848485,0.460150164,3.09963447,4215.97423,177.609055,3.09963447,-3.10056232,0,1,-0.523,0,0.00714947337,0.174,0.348,0,0.17316808,0.4329202,0.432921341,0,0,-0.00766992187,-1,-0.351234393,0,355.099376,-355.099376,360,4.90062382,0.0855158856,0.0799736047,0.0871230781,0,0,0,-100,-100,-2.8,-7.41675946,0,0,0,-0,-0.380298163,-0.185813682,-0.158811106,0.0231732141,0.00606558879,0.00356573274,-0.00808745172,-0.00558764365,0.00915337638,0.00457668819,-0.0202590954,-0.00565633943,0,0,51241.5,93.1664,1.29953,13.2625,198.137,0.391035,21.0063,227.027,2469.61,65,65,0.0115331235569701863,-0.000483831792194577728,20945625.3030956425,0.0517847848996961443
